DATE;Mapped_GCK;Sales_EUR
15.02.2021;#6;0
17.02.2021;#6;0
10.02.2021;#6;0
09.02.2021;#6;0
11.02.2021;#3;0
10.02.2021;#5;0
15.02.2021;#3;0
16.02.2021;#3;0
10.02.2021;#8;0
18.02.2021;#12;0
18.02.2021;#13;0
26.02.2021;#14;0
22.02.2021;#12;0
24.02.2021;#9;0
05.02.2021;#13;0
05.02.2021;#12;0
19.02.2021;#9;950
04.02.2021;#8;0
15.02.2021;#8;0
26.02.2021;#20;0
06.06.2019;#16;0
13.06.2019;#16;0
25.06.2019;#16;31350,8
24.06.2019;#36;0
28.06.2019;#8;675,14
28.06.2019;#36;4780
28.06.2019;#11;0
17.06.2019;#11;0
14.06.2019;#11;0
06.06.2019;#6;0
10.06.2019;#4;24401,41
11.06.2019;#4;0
03.06.2019;#5;0
14.06.2019;#5;463920,89
04.06.2019;#5;-56671,38
24.06.2019;#5;0
05.06.2019;#12;0
03.06.2019;#14;0
28.06.2019;#14;0
19.10.2020;#8;0
22.02.2021;#13;0
22.04.2022;#16;43088,08
06.04.2022;#16;0
27.04.2022;#11;39226,25
07.04.2022;#36;0
19.04.2022;#11;0
26.04.2022;#11;0
07.04.2022;#16;0
07.04.2022;#4;0
12.04.2022;#4;0
06.04.2022;#4;0
30.04.2022;#3;0
06.12.2021;#20;0
17.12.2021;#14;0
15.12.2021;#9;0
07.12.2021;#12;0
03.12.2021;#12;0
15.12.2021;#36;0
15.07.2021;#11;0
23.07.2021;#6;135182,02
15.07.2021;#6;0
28.07.2021;#4;216816,35
26.07.2021;#4;0
21.07.2021;#5;0
06.07.2021;#5;0
06.07.2021;#3;0
05.07.2021;#20;0
28.07.2021;#9;0
21.07.2021;#13;0
30.07.2021;#36;-6,43
09.07.2021;#14;0
23.07.2021;#8;237982,74
21.07.2021;#8;0
15.07.2021;#8;0
28.07.2021;#36;6813,9
06.07.2021;#36;0
23.11.2020;#11;246480
01.12.2020;#11;0
07.11.2020;#16;0
06.11.2020;#5;0
25.11.2020;#5;0
10.11.2020;#5;0
14.11.2020;#5;0
23.11.2020;#3;953747,17
30.11.2020;#6;104612,19
12.11.2020;#6;0
23.11.2020;#5;1366799,91
27.11.2020;#4;0
12.11.2020;#4;0
19.11.2020;#5;0
28.11.2020;#3;0
17.11.2020;#20;0
08.11.2020;#3;0
16.11.2020;#12;0
17.11.2020;#12;0
26.11.2020;#9;0
23.11.2020;#13;0
19.11.2020;#13;0
19.11.2020;#8;0
12.11.2020;#8;0
26.11.2020;#8;176012,81
16.11.2020;#8;0
29.11.2020;#8;0
10.11.2020;#36;0
17.11.2020;#36;0
13.11.2020;#36;1622,95
31.03.2020;#8;128685,03
25.03.2020;#20;0
31.03.2020;#20;0
10.03.2020;#12;0
23.03.2020;#13;0
12.03.2020;#12;0
26.03.2020;#12;0
11.03.2020;#20;0
18.03.2020;#13;0
06.03.2020;#8;0
12.03.2020;#20;0
03.07.2020;#16;24073,63
27.07.2020;#16;125108
06.07.2020;#16;8423,56
17.07.2020;#16;9425,5
17.07.2020;#36;2741,6
08.07.2020;#11;0
17.07.2020;#11;412037
22.07.2020;#11;0
20.07.2020;#11;0
27.07.2020;#11;0
29.07.2020;#11;1250893
16.07.2020;#11;0
04.07.2020;#16;0
16.07.2020;#5;0
28.07.2020;#6;0
03.07.2020;#6;0
24.07.2020;#6;7236,02
31.07.2020;#6;21922,67
18.07.2020;#5;0
10.07.2020;#8;183915,34
13.07.2020;#3;0
31.07.2020;#12;945
27.07.2020;#12;0
20.07.2020;#12;0
15.07.2020;#13;0
15.07.2020;#12;0
17.07.2020;#13;0
30.07.2020;#14;0
20.07.2020;#8;0
21.07.2020;#8;0
13.07.2020;#8;0
10.07.2020;#36;232
11.05.2020;#11;0
28.05.2020;#36;-426,4
13.05.2020;#11;0
18.05.2020;#11;0
19.05.2020;#6;0
18.05.2020;#6;0
14.05.2020;#6;0
26.05.2020;#6;0
22.05.2020;#4;120257,4
14.05.2020;#4;0
25.05.2020;#5;0
27.05.2020;#3;2587953,78
19.05.2020;#3;0
08.05.2020;#3;0
26.05.2020;#3;0
12.05.2020;#3;0
13.05.2020;#13;0
06.05.2020;#12;0
20.05.2020;#13;0
07.05.2020;#12;0
22.05.2020;#8;180150,14
12.05.2020;#8;0
08.05.2020;#8;0
26.05.2020;#8;0
08.08.2019;#16;0
13.08.2019;#16;7539
23.08.2019;#5;2418029,44
01.08.2019;#11;0
22.08.2019;#11;0
30.03.2020;#9;0
25.05.2020;#12;0
19.06.2019;#8;0
06.05.2019;#16;21000
27.05.2019;#36;0
23.05.2019;#36;12630,75
02.05.2019;#36;0
07.05.2019;#11;0
29.05.2019;#6;0
27.05.2019;#4;0
21.05.2019;#4;0
10.05.2019;#5;764146,3
13.05.2019;#5;0
29.05.2019;#5;0
16.05.2019;#3;0
06.05.2019;#3;0
15.05.2019;#12;0
10.05.2019;#12;0
02.05.2019;#14;0
22.05.2019;#12;0
13.05.2019;#12;0
05.06.2019;#9;0
08.05.2019;#36;0
22.05.2019;#8;0
13.05.2019;#8;0
10.05.2019;#8;12401,27
31.05.2019;#8;6004,89
14.05.2019;#8;0
30.05.2019;#5;0
18.03.2019;#16;0
13.03.2019;#16;0
12.03.2019;#36;0
21.03.2019;#5;0
21.03.2019;#11;0
08.03.2019;#11;0
25.03.2019;#11;0
08.03.2019;#16;0
14.03.2019;#6;0
03.03.2019;#6;0
08.03.2019;#4;41905,12
15.03.2019;#4;89245,3
18.03.2019;#5;224580,32
11.03.2019;#5;0
28.03.2019;#3;-11578,81
20.03.2019;#20;0
07.03.2019;#9;0
22.03.2019;#13;0
14.03.2019;#9;0
18.03.2019;#13;0
25.03.2019;#8;0
06.03.2019;#8;0
07.03.2019;#8;0
08.08.2019;#6;0
15.08.2019;#4;0
26.08.2019;#4;0
16.08.2019;#4;112894,96
21.08.2019;#5;0
16.08.2019;#3;2348099,42
28.08.2019;#3;3022654,84
09.08.2019;#3;1685223,69
13.08.2019;#3;0
12.08.2019;#8;0
29.08.2019;#36;0
27.08.2019;#12;0
21.08.2019;#13;0
06.08.2019;#14;0
15.08.2019;#9;0
23.08.2019;#14;0
21.08.2019;#8;0
22.08.2019;#36;0
01.02.2022;#5;0
21.02.2022;#3;679614,68
15.02.2022;#5;0
23.02.2022;#13;0
04.02.2022;#12;0
01.02.2022;#12;11995,22
18.02.2022;#11;-2518
23.02.2022;#11;0
24.02.2022;#16;0
08.02.2022;#16;0
16.02.2022;#5;0
21.02.2022;#6;12951,4
01.03.2022;#6;-332
18.02.2022;#3;4204462,24
09.02.2022;#5;0
22.02.2022;#3;0
12.02.2022;#3;0
25.02.2022;#14;0
14.02.2022;#5;0
08.02.2022;#9;0
04.02.2022;#8;0
10.12.2021;#5;513651,25
06.12.2021;#36;0
17.12.2021;#3;3697944,74
21.12.2021;#6;0
22.12.2021;#6;5503,62
28.12.2021;#6;11293,54
06.12.2021;#6;0
31.12.2021;#6;0
13.12.2021;#6;0
10.12.2021;#4;110932,93
28.12.2021;#5;1506342,57
03.01.2022;#5;64148,82
07.12.2021;#5;0
23.12.2021;#5;0
23.12.2021;#3;0
03.01.2022;#3;-43474,55
05.01.2022;#3;0
24.12.2021;#3;0
26.07.2021;#16;0
26.04.2021;#16;0
28.04.2021;#3;3655008,89
04.05.2021;#6;0
29.04.2021;#4;0
16.04.2021;#4;88651,07
30.04.2021;#4;38274,71
14.04.2021;#5;0
15.04.2021;#5;0
27.04.2021;#5;0
07.04.2021;#12;0
01.04.2021;#5;0
19.04.2021;#3;0
26.04.2021;#8;0
28.04.2021;#6;74208,86
08.04.2022;#3;3549094,32
20.04.2022;#3;0
29.04.2022;#8;355389,32
22.04.2022;#9;1632
13.04.2022;#13;0
13.04.2022;#12;0
21.04.2022;#8;0
01.04.2022;#8;41
20.04.2022;#12;0
25.04.2022;#9;0
13.04.2022;#6;0
12.01.2022;#11;0
14.01.2022;#11;18405
19.01.2022;#11;0
12.01.2022;#16;0
27.01.2022;#16;0
31.01.2022;#3;1719730,44
18.01.2022;#4;0
26.01.2022;#4;0
01.03.2022;#8;0
21.02.2022;#20;0
28.02.2022;#36;8110
07.09.2021;#16;534
24.09.2021;#5;0
08.09.2021;#36;0
23.09.2021;#11;3376944,52
10.09.2021;#11;0
11.09.2021;#11;0
06.09.2021;#11;0
06.10.2021;#11;49171,79
07.09.2021;#5;0
17.09.2021;#5;1753406,44
03.09.2021;#6;0
01.09.2021;#6;0
02.09.2021;#36;0
28.09.2021;#4;45457,3
21.09.2021;#4;0
01.09.2021;#4;-377,28
10.09.2021;#4;0
02.09.2021;#5;-249012,51
21.09.2021;#3;-500
14.09.2021;#3;0
22.09.2021;#12;0
02.09.2021;#12;0
27.09.2021;#12;0
25.09.2021;#13;0
28.09.2021;#9;8917,2
08.09.2021;#6;0
23.09.2021;#13;8919,9
23.04.2021;#12;68847,5
19.04.2021;#12;0
16.04.2021;#9;12645
30.04.2021;#12;0
01.05.2021;#12;20741,2
12.04.2021;#12;0
07.04.2021;#14;0
23.04.2021;#13;1596,6
30.04.2021;#8;360598,65
02.03.2020;#16;0
16.03.2020;#16;9812,76
13.03.2020;#16;41385,69
23.03.2020;#16;7389,2
09.03.2020;#16;0
04.03.2020;#5;0
27.03.2020;#11;514613
20.03.2020;#11;1495464
01.04.2020;#11;0
09.03.2020;#5;0
31.03.2020;#6;77702
25.03.2020;#6;0
24.03.2020;#6;165626,52
02.04.2020;#6;0
01.04.2020;#6;0
30.03.2020;#6;0
01.04.2020;#4;10569,07
02.03.2020;#4;-91,45
07.04.2020;#5;0
24.03.2020;#3;2046392,99
20.03.2020;#3;2248038,65
09.03.2020;#3;0
09.03.2020;#36;0
28.03.2020;#3;0
26.02.2020;#5;7477659,73
26.02.2020;#11;0
07.02.2020;#11;0
22.02.2020;#5;0
12.02.2020;#6;0
13.02.2020;#4;0
28.02.2020;#4;79981,97
17.02.2020;#5;0
04.02.2020;#3;0
25.02.2020;#3;0
11.02.2020;#12;0
04.02.2020;#12;0
28.02.2020;#12;0
26.02.2020;#13;601,8
02.03.2020;#8;-388,02
12.02.2020;#8;0
11.04.2019;#16;0
25.04.2019;#8;0
09.04.2019;#11;0
05.04.2019;#11;0
15.04.2019;#6;0
01.04.2019;#6;0
04.05.2019;#4;0
16.04.2019;#4;0
02.04.2019;#5;207089,54
30.04.2019;#3;3536207,08
08.04.2019;#3;0
01.09.2021;#13;0
12.09.2021;#13;0
31.03.2020;#5;1114638,41
20.02.2020;#5;0
18.02.2020;#3;0
20.02.2020;#14;0
19.02.2020;#36;0
04.05.2019;#11;0
01.04.2019;#11;63
12.04.2019;#6;203260,19
10.04.2019;#6;0
25.04.2019;#3;0
27.04.2019;#3;0
03.04.2019;#16;0
28.04.2021;#36;204800,55
07.04.2021;#6;0
25.03.2021;#5;2422152,62
10.03.2021;#11;0
29.03.2021;#11;818924,38
26.03.2021;#11;0
29.03.2021;#3;1599459,93
29.03.2021;#6;164825,07
28.03.2021;#6;0
22.03.2021;#4;0
01.03.2021;#3;-1972,2
23.03.2021;#5;0
26.03.2021;#5;0
03.03.2021;#3;0
10.03.2021;#3;0
11.03.2021;#3;0
26.03.2021;#3;0
26.03.2021;#14;0
05.03.2021;#13;0
22.03.2021;#9;0
30.06.2021;#5;1330959,76
11.06.2021;#5;16895,81
02.06.2021;#5;25918,01
02.07.2021;#11;0
11.06.2021;#6;94318,61
09.06.2021;#6;0
30.06.2021;#6;162151,78
27.06.2021;#4;0
21.06.2021;#4;0
05.07.2021;#4;15,81
14.06.2021;#5;0
01.06.2021;#3;500
25.06.2021;#3;0
14.06.2021;#3;0
17.06.2021;#12;0
18.06.2021;#36;4236,67
09.06.2021;#13;0
01.06.2021;#12;4196
18.06.2021;#8;207354,27
22.06.2021;#8;0
14.06.2021;#8;0
09.06.2021;#8;0
02.06.2021;#8;0
04.06.2021;#8;0
28.06.2021;#36;9250
03.06.2021;#5;0
25.06.2021;#11;0
14.08.2021;#16;7520,24
31.08.2021;#6;178808
11.08.2021;#6;0
16.08.2021;#6;0
13.08.2021;#4;62049,54
09.08.2021;#5;0
23.08.2021;#5;0
05.08.2021;#5;0
14.08.2021;#3;0
27.08.2021;#12;0
16.08.2021;#12;0
19.08.2021;#13;0
12.08.2021;#12;0
05.08.2021;#12;0
17.08.2021;#12;0
03.08.2021;#20;0
11.08.2021;#8;0
25.08.2021;#36;0
30.08.2021;#36;0
10.02.2022;#16;0
03.02.2022;#16;0
14.03.2022;#16;0
02.03.2022;#16;0
22.03.2022;#12;0
29.03.2022;#5;5308010,62
28.03.2022;#11;0
30.03.2022;#16;0
31.03.2022;#3;1579978,29
03.03.2022;#6;0
18.03.2022;#6;10800
01.03.2022;#4;0
28.03.2022;#4;0
03.03.2022;#4;0
28.03.2022;#5;0
17.03.2022;#5;935
08.03.2022;#5;0
25.03.2022;#5;0
10.03.2022;#3;0
17.03.2022;#3;0
04.03.2022;#3;0
06.03.2022;#3;0
18.03.2022;#8;509225,39
10.03.2022;#9;0
29.03.2022;#13;10725,4
31.03.2022;#13;0
16.03.2022;#8;0
14.03.2022;#8;0
29.03.2022;#8;477433,66
31.03.2022;#8;384219,72
09.03.2022;#12;0
21.03.2022;#12;0
21.01.2020;#16;603,53
31.01.2020;#16;1314,91
22.07.2019;#16;1877,61
31.07.2019;#5;497071,62
01.08.2019;#5;0
01.07.2019;#8;0
31.07.2019;#11;42199
03.07.2019;#11;0
02.07.2019;#11;0
02.08.2019;#11;-22775
12.07.2019;#8;148081,08
05.07.2019;#16;0
17.07.2019;#16;0
30.07.2019;#6;0
01.07.2019;#6;0
10.07.2019;#6;0
09.07.2019;#6;0
19.07.2019;#4;148669,87
31.07.2019;#4;5961,92
05.07.2019;#4;0
29.07.2019;#4;47766,03
03.07.2019;#5;0
11.07.2019;#5;0
11.07.2019;#3;0
17.07.2019;#3;0
20.07.2019;#3;0
09.07.2019;#20;0
01.08.2019;#12;19217
19.07.2019;#13;887,25
03.07.2019;#14;0
09.07.2019;#9;0
02.08.2019;#8;0
19.12.2019;#16;267
29.11.2019;#16;24572
13.12.2019;#5;2550198,09
03.12.2019;#11;0
03.01.2020;#16;0
11.12.2019;#4;0
02.12.2019;#6;1230
09.12.2019;#4;0
09.12.2019;#5;0
04.12.2019;#5;0
18.12.2019;#3;3743678,86
07.12.2019;#4;0
13.12.2019;#3;4335997,94
19.12.2019;#3;0
04.12.2019;#8;0
09.12.2019;#3;0
25.12.2019;#3;0
12.12.2019;#13;0
09.12.2019;#12;0
16.12.2019;#12;0
18.12.2019;#13;0
14.12.2019;#13;0
16.12.2019;#13;0
14.12.2019;#8;0
10.12.2019;#36;0
24.10.2019;#5;4341974,77
29.10.2019;#8;108338,54
05.11.2019;#11;0
15.10.2019;#11;0
16.10.2019;#11;0
15.10.2019;#6;0
16.10.2019;#6;0
07.10.2019;#5;-101907,64
08.10.2019;#4;0
10.10.2019;#5;0
30.10.2019;#3;0
13.10.2019;#3;0
25.10.2019;#3;0
26.10.2019;#3;0
24.10.2019;#13;16336,4
30.10.2019;#12;0
19.10.2019;#12;0
23.10.2019;#14;0
30.10.2019;#9;0
09.10.2019;#8;0
15.10.2019;#8;0
24.10.2019;#36;0
05.07.2019;#12;0
19.12.2019;#5;0
24.10.2019;#11;227910
13.01.2022;#16;7360
04.01.2022;#9;-28,5
07.01.2022;#12;0
31.01.2022;#12;12260
10.02.2021;#16;0
11.02.2021;#16;0
30.11.2021;#16;0
26.11.2021;#3;3732862,7
30.11.2021;#36;9449,77
23.11.2021;#11;0
25.11.2021;#6;0
19.11.2021;#6;30307,37
02.12.2021;#6;0
04.11.2021;#6;0
16.11.2021;#4;0
23.11.2021;#4;33879,59
04.11.2021;#5;0
22.11.2021;#3;-11169,37
25.11.2021;#8;0
05.11.2021;#3;0
02.11.2021;#9;0
19.11.2021;#13;59
18.11.2021;#8;0
12.11.2021;#36;-4310,29
11.12.2020;#12;129387,4
18.12.2020;#13;3458,65
04.12.2020;#12;0
14.12.2020;#6;0
18.12.2020;#9;420
04.01.2021;#12;16629,01
16.12.2020;#8;0
11.12.2020;#5;1040152,46
03.12.2020;#5;17017,33
31.12.2020;#8;0
28.12.2020;#5;6556689,77
13.01.2021;#16;0
27.01.2021;#16;0
25.01.2021;#16;5000
27.01.2021;#5;0
19.01.2021;#5;1279327,55
28.01.2021;#11;0
29.01.2021;#11;0
11.01.2021;#4;0
29.01.2021;#4;0
13.01.2021;#4;0
27.01.2021;#4;0
15.01.2021;#4;0
03.02.2021;#4;-77,6
25.01.2021;#5;0
13.01.2021;#5;0
01.02.2021;#12;109503
22.01.2021;#12;0
15.01.2021;#9;0
25.01.2021;#9;0
01.02.2021;#9;1602,4
01.02.2021;#13;1408,8
20.01.2021;#8;0
15.01.2021;#8;0
12.01.2021;#8;0
13.01.2020;#11;0
23.01.2020;#6;97100,66
30.01.2020;#6;0
13.01.2020;#4;0
05.02.2020;#4;-52,08
21.01.2020;#5;0
29.01.2020;#3;0
22.01.2020;#3;0
24.01.2020;#14;0
22.01.2020;#12;0
06.01.2020;#13;0
15.01.2020;#12;0
13.01.2020;#12;0
23.01.2020;#13;892
31.01.2020;#13;9811,29
21.01.2020;#12;0
10.01.2020;#13;1821
28.01.2020;#8;0
28.01.2020;#36;0
30.06.2020;#5;3489721,53
02.07.2020;#11;0
17.06.2020;#11;0
18.06.2020;#6;0
15.06.2020;#6;0
04.06.2020;#4;0
23.06.2020;#4;26821,55
08.06.2020;#8;0
12.06.2020;#3;0
29.06.2020;#3;0
01.07.2020;#3;19375,61
12.06.2020;#5;0
19.06.2020;#12;19555,85
23.06.2020;#12;12501
26.06.2020;#12;52348
19.06.2020;#20;570
29.06.2020;#13;0
18.06.2020;#9;0
26.06.2020;#8;264971,03
09.06.2020;#8;0
17.06.2020;#8;0
19.06.2020;#8;76426,52
12.06.2020;#8;0
17.06.2020;#36;0
28.09.2020;#5;8681033,67
09.09.2020;#36;0
02.09.2020;#36;0
03.09.2020;#11;0
14.09.2020;#11;0
23.09.2020;#16;2400
29.09.2020;#6;0
18.09.2020;#6;9697,67
16.09.2020;#6;0
14.09.2020;#4;0
23.09.2020;#4;105678,52
22.09.2020;#5;0
25.09.2020;#3;0
21.09.2020;#3;0
21.09.2020;#8;0
10.09.2020;#12;0
18.01.2021;#6;0
08.01.2021;#5;0
06.06.2020;#12;0
24.06.2020;#14;0
30.09.2020;#4;36507,91
14.09.2020;#12;0
16.09.2020;#12;0
07.09.2020;#12;0
17.09.2020;#13;0
30.09.2020;#13;1364,2
10.09.2020;#8;0
09.09.2020;#8;0
15.09.2020;#8;0
03.09.2020;#8;0
07.09.2020;#8;0
04.09.2020;#8;0
27.09.2020;#8;0
28.09.2020;#36;1506,51
10.09.2020;#36;0
12.11.2019;#16;0
13.11.2019;#16;34868
04.11.2019;#16;1288
21.11.2019;#16;411,84
11.11.2019;#16;0
27.11.2019;#11;218533,98
15.11.2019;#16;39756
11.11.2019;#6;0
21.11.2019;#6;0
14.11.2019;#6;0
06.11.2019;#6;0
25.11.2019;#6;0
15.11.2019;#4;65040,76
20.11.2019;#4;0
11.11.2019;#20;0
25.11.2019;#9;0
27.11.2019;#12;175472,5
15.11.2019;#12;19456,6
04.11.2019;#12;0
18.11.2019;#13;0
14.11.2019;#12;0
20.11.2019;#8;0
21.11.2019;#36;0
07.12.2018;#16;0
13.12.2018;#16;0
18.12.2018;#36;4563
06.12.2018;#5;0
13.12.2018;#36;0
13.12.2018;#11;0
06.12.2018;#11;0
10.12.2018;#6;0
17.12.2018;#6;0
14.12.2018;#8;140141,5
03.01.2019;#4;-261,6
17.12.2018;#4;0
19.12.2018;#3;0
19.12.2018;#12;0
11.12.2018;#20;0
07.12.2018;#12;0
20.12.2018;#14;0
13.12.2018;#20;0
04.12.2018;#8;0
03.01.2019;#8;0
28.01.2019;#16;0
24.01.2019;#16;0
11.01.2019;#5;545579,71
11.01.2019;#36;11047,13
31.01.2019;#11;0
25.01.2019;#11;0
04.02.2019;#16;55894,58
08.01.2019;#16;0
08.01.2019;#6;0
21.01.2019;#6;0
16.01.2019;#6;0
31.01.2019;#4;232229,74
05.02.2019;#4;0
23.01.2019;#4;0
30.01.2019;#4;0
22.01.2019;#4;0
16.01.2019;#4;0
17.01.2019;#4;0
09.01.2019;#4;0
28.01.2019;#4;0
15.01.2019;#5;0
24.01.2019;#3;4554726,2
10.01.2019;#20;0
08.01.2019;#13;0
28.01.2019;#14;0
16.01.2019;#12;0
14.01.2019;#12;0
09.01.2019;#14;0
30.01.2019;#9;0
31.01.2019;#13;0
14.01.2019;#8;0
11.01.2019;#8;27497,82
09.01.2019;#8;0
08.11.2019;#16;35740,4
04.02.2020;#16;0
20.09.2021;#14;0
27.09.2021;#8;0
21.09.2021;#8;0
09.09.2021;#36;0
28.04.2020;#16;200
06.04.2020;#16;0
30.04.2020;#36;13640,48
14.04.2020;#5;0
28.04.2020;#36;6416,49
06.04.2020;#11;0
04.05.2020;#11;0
28.04.2020;#11;295361,01
23.04.2020;#3;4410842,54
09.04.2020;#6;0
23.04.2020;#4;200626,26
09.04.2020;#4;0
29.04.2020;#3;0
16.04.2020;#3;0
07.05.2020;#5;0
24.04.2020;#20;0
17.04.2020;#20;0
10.04.2020;#20;0
23.04.2020;#12;40866
24.04.2020;#12;0
28.04.2020;#12;2664
09.04.2020;#14;0
17.04.2020;#8;21228,87
29.04.2020;#8;0
21.04.2020;#8;0
15.04.2020;#8;0
24.08.2020;#16;0
25.09.2019;#11;0
16.09.2019;#11;0
06.09.2019;#6;0
17.09.2019;#6;0
12.09.2019;#6;0
11.09.2019;#6;0
27.09.2019;#6;0
17.09.2019;#4;0
11.09.2019;#4;0
03.10.2019;#5;0
04.09.2019;#5;0
02.09.2019;#3;0
27.09.2019;#3;-482,9
03.09.2019;#20;-6,6
25.09.2019;#8;0
11.09.2019;#13;0
04.09.2019;#12;0
26.09.2019;#36;0
03.10.2019;#9;0
28.09.2019;#12;0
12.09.2019;#13;0
24.09.2019;#8;0
27.09.2019;#8;0
21.09.2019;#8;0
18.09.2019;#36;0
01.10.2019;#16;0
21.10.2019;#16;0
07.10.2019;#16;0
21.02.2019;#3;1845744,55
28.02.2019;#3;2848004,52
11.02.2019;#3;0
07.02.2019;#3;0
27.02.2019;#5;0
27.02.2019;#9;0
01.02.2019;#14;0
15.02.2019;#12;0
11.02.2019;#14;0
20.02.2019;#5;0
06.02.2019;#8;0
19.02.2019;#6;0
12.02.2019;#8;0
16.11.2018;#5;2906481,72
09.11.2018;#5;36499,41
12.11.2018;#3;0
20.11.2018;#3;0
21.11.2018;#3;0
21.11.2018;#12;0
29.11.2018;#13;0
12.11.2018;#8;0
23.11.2018;#8;336789,1
06.11.2018;#36;0
03.08.2020;#16;0
15.02.2019;#5;627108,47
13.11.2018;#12;0
10.05.2021;#5;0
13.05.2021;#11;17580
28.05.2021;#11;0
06.05.2021;#11;0
12.05.2021;#5;0
19.05.2021;#16;0
05.05.2021;#6;0
18.05.2021;#6;0
11.05.2021;#6;0
06.05.2021;#4;0
31.05.2021;#4;296889,37
11.05.2021;#4;0
21.05.2021;#5;434547,67
19.05.2021;#5;0
17.05.2021;#5;0
21.05.2021;#3;3170030,1
28.05.2021;#5;0
25.05.2021;#3;0
24.05.2021;#3;194011
24.05.2021;#5;0
13.05.2021;#12;64430
14.05.2021;#12;0
13.05.2021;#20;419,21
21.05.2021;#12;72815
28.05.2021;#36;0
10.05.2021;#13;0
31.05.2021;#13;675
13.05.2021;#8;73951,59
11.05.2021;#36;0
18.05.2021;#36;0
02.12.2020;#16;15520
18.12.2020;#11;0
17.12.2020;#11;0
14.12.2020;#11;0
04.12.2020;#11;0
28.12.2020;#16;160014,46
18.12.2020;#3;4137090,46
07.12.2020;#6;0
16.12.2020;#3;0
10.12.2020;#3;0
11.12.2020;#3;2354808,49
01.12.2020;#3;62190,75
30.12.2020;#12;0
16.12.2020;#13;0
15.12.2020;#13;0
31.08.2020;#5;1266918,93
06.08.2020;#11;0
20.08.2020;#16;0
12.08.2020;#16;0
17.08.2020;#6;0
25.08.2020;#6;0
26.08.2020;#4;0
04.08.2020;#4;0
20.08.2020;#4;0
25.08.2020;#5;0
06.08.2020;#5;0
13.08.2020;#3;0
18.08.2020;#3;0
20.08.2020;#20;0
26.08.2020;#12;0
20.08.2020;#12;0
24.08.2020;#9;6867,6
24.08.2020;#12;0
28.08.2020;#13;0
03.08.2020;#12;12488,2
18.08.2020;#8;0
25.08.2020;#8;0
20.08.2020;#8;0
21.08.2020;#20;0
02.07.2019;#16;63590,62
04.07.2019;#16;0
18.09.2019;#16;37557,84
04.09.2019;#36;0
01.02.2019;#16;199,43
26.02.2019;#11;417601,1
26.02.2019;#16;0
04.03.2019;#16;451
01.03.2019;#16;0
11.02.2019;#6;0
15.02.2019;#6;4671
13.02.2019;#4;0
14.02.2019;#4;0
15.02.2019;#4;82631,47
18.02.2019;#4;0
22.02.2019;#6;0
21.11.2018;#16;26949,8
22.11.2018;#36;0
08.11.2018;#11;0
30.11.2018;#6;3959,66
15.11.2018;#6;0
20.11.2018;#6;0
02.11.2018;#4;0
05.11.2018;#4;-2029,91
28.11.2018;#4;14180,16
21.11.2018;#4;0
18.10.2018;#3;0
15.10.2018;#5;0
26.10.2018;#5;0
18.10.2018;#13;0
02.10.2018;#12;0
29.10.2018;#13;4928,9
06.11.2018;#20;0
05.10.2018;#13;0
26.10.2018;#8;0
29.10.2018;#8;68617,97
22.10.2018;#8;0
19.10.2018;#5;0
04.10.2018;#5;0
20.12.2020;#6;0
01.11.2018;#4;0
05.04.2019;#20;0
05.04.2019;#9;0
26.04.2019;#13;0
30.04.2019;#13;-26,31
02.04.2019;#8;0
17.10.2018;#16;0
29.10.2018;#6;293022,38
10.10.2018;#11;0
23.10.2018;#11;0
26.10.2018;#11;0
10.10.2018;#6;0
29.10.2018;#4;54224,32
11.10.2018;#4;0
22.10.2018;#4;0
10.01.2022;#13;0
10.01.2022;#8;0
11.01.2022;#8;0
27.01.2022;#12;39750
13.01.2022;#8;0
21.01.2022;#12;80621,5
03.01.2022;#8;0
13.01.2022;#12;0
29.10.2021;#16;18432
07.10.2021;#12;0
29.10.2021;#5;11739106,18
18.10.2021;#11;0
08.10.2021;#11;0
21.10.2021;#16;0
26.10.2021;#6;0
26.10.2021;#4;0
14.10.2021;#5;0
20.10.2021;#3;0
05.10.2021;#3;0
11.10.2021;#3;0
23.10.2021;#12;0
23.10.2021;#14;0
20.10.2021;#14;0
26.10.2021;#13;0
29.10.2021;#14;16534,2
19.10.2021;#9;0
11.10.2021;#14;0
18.10.2021;#13;0
15.10.2021;#8;0
05.10.2021;#8;0
14.10.2021;#8;0
07.10.2021;#8;0
19.10.2021;#36;0
25.03.2021;#13;45547,2
10.03.2021;#14;0
09.03.2021;#14;0
17.03.2021;#13;0
26.03.2021;#12;0
02.03.2021;#8;0
19.03.2021;#8;129354,68
16.03.2021;#8;0
01.03.2021;#8;7172,51
29.03.2021;#36;9834
02.11.2020;#16;0
19.10.2020;#5;0
03.11.2020;#11;0
06.12.2020;#11;0
23.10.2020;#11;0
09.10.2020;#16;0
14.10.2020;#5;0
15.10.2020;#6;0
28.10.2020;#6;73027,88
30.10.2020;#6;240508,03
19.10.2020;#4;0
27.10.2020;#4;0
09.10.2020;#4;0
19.10.2020;#12;0
05.10.2020;#20;0
28.10.2020;#9;39546
22.10.2020;#13;0
09.10.2020;#12;0
13.10.2020;#12;0
06.10.2020;#12;0
27.10.2020;#12;0
14.10.2020;#20;0
28.10.2020;#14;6679
16.10.2020;#8;0
21.10.2020;#8;0
13.10.2020;#8;0
12.10.2020;#8;0
29.10.2020;#20;0
